"id","topic","word","beta","topic_probability"
175,3,"wet",0.00183755061004059,0.861820713454467
175,3,"dip",0.00164878957719795,0.861820713454467
175,3,"burnt",0.00159122369855567,0.861820713454467
175,3,"burnt",0.00159122369855567,0.861820713454467
175,3,"burnt",0.00159122369855567,0.861820713454467
175,3,"wait",0.0015253572759655,0.861820713454467
175,3,"rim",0.00140662732445103,0.861820713454467
175,3,"volume",0.00133977388825252,0.861820713454467
175,3,"tightly",0.00113355862823803,0.861820713454467
175,3,"tightly",0.00113355862823803,0.861820713454467
175,3,"pulled",0.000950048249968227,0.861820713454467
175,3,"pulled",0.000950048249968227,0.861820713454467
175,3,"lowered",0.000613315390013114,0.861820713454467
175,3,"adult",0.000494098897456511,0.861820713454467
175,3,"grip",0.000377368862269696,0.861820713454467
175,3,"supervision",0.000349666052089209,0.861820713454467
175,3,"walled",0.000306657695006557,0.861820713454467
175,3,"clutch",0.000306657695006557,0.861820713454467
175,3,"clutched",0.000306657695006557,0.861820713454467
175,3,"crack",0.000306657695006557,0.861820713454467
175,3,"enabled",0.000306657695006557,0.861820713454467
175,3,"balloon",2.21426640434072e-12,0.861820713454467
175,3,"balloon",2.21426640434072e-12,0.861820713454467
175,3,"balloon",2.21426640434072e-12,0.861820713454467
175,3,"balloon",2.21426640434072e-12,0.861820713454467
175,3,"balloon",2.21426640434072e-12,0.861820713454467
175,3,"balloon",2.21426640434072e-12,0.861820713454467
175,3,"balloon",2.21426640434072e-12,0.861820713454467
175,3,"balloon",2.21426640434072e-12,0.861820713454467
176,3,"hot",0.0183549983435055,0.482550625410367
176,3,"hot",0.0183549983435055,0.482550625410367
176,3,"cut",0.0128184538530988,0.482550625410367
176,3,"experiment",0.0126330475760854,0.482550625410367
176,3,"candle",0.0121956530394556,0.482550625410367
176,3,"candle",0.0121956530394556,0.482550625410367
176,3,"candle",0.0121956530394556,0.482550625410367
176,3,"air",0.0115078519691617,0.482550625410367
176,3,"air",0.0115078519691617,0.482550625410367
176,3,"air",0.0115078519691617,0.482550625410367
176,3,"air",0.0115078519691617,0.482550625410367
176,3,"air",0.0115078519691617,0.482550625410367
176,3,"inside",0.00904090644832247,0.482550625410367
176,3,"paper",0.0087351028110859,0.482550625410367
176,3,"paper",0.0087351028110859,0.482550625410367
176,3,"chimney",0.00860946319298743,0.482550625410367
176,3,"chimney",0.00860946319298743,0.482550625410367
176,3,"chimney",0.00860946319298743,0.482550625410367
176,3,"chimney",0.00860946319298743,0.482550625410367
176,3,"chimney",0.00860946319298743,0.482550625410367
176,3,"chimney",0.00860946319298743,0.482550625410367
176,3,"float",0.00455132359975803,0.482550625410367
176,3,"burning",0.00375447115403312,0.482550625410367
176,3,"stick",0.00288658522035669,0.482550625410367
176,3,"stick",0.00288658522035669,0.482550625410367
176,3,"lighter",0.00271372573552543,0.482550625410367
176,3,"fit",0.00244101945012247,0.482550625410367
176,3,"front",0.00192794821702927,0.482550625410367
176,3,"front",0.00192794821702927,0.482550625410367
176,3,"light",0.00182421917860777,0.482550625410367
176,3,"lighted",0.001791715509359,0.482550625410367
176,3,"cardboard",0.00176501693889604,0.482550625410367
176,3,"cardboard",0.00176501693889604,0.482550625410367
176,3,"incense",0.00175149773567832,0.482550625410367
176,3,"incense",0.00175149773567832,0.482550625410367
176,3,"holes",0.00159967655152136,0.482550625410367
176,3,"holes",0.00159967655152136,0.482550625410367
176,3,"currents",0.00153328847453285,0.482550625410367
176,3,"currents",0.00153328847453285,0.482550625410367
176,3,"hand",0.00145274637214982,0.482550625410367
176,3,"hand",0.00145274637214982,0.482550625410367
176,3,"press",0.00130142700727355,0.482550625410367
176,3,"box",0.00127038102751144,0.482550625410367
176,3,"box",0.00127038102751144,0.482550625410367
176,3,"box",0.00127038102751144,0.482550625410367
176,3,"box",0.00127038102751144,0.482550625410367
176,3,"box",0.00127038102751144,0.482550625410367
176,3,"box",0.00127038102751144,0.482550625410367
176,3,"exit",0.00122021051150754,0.482550625410367
176,3,"flat",0.00114487183121059,0.482550625410367
176,3,"left",0.00114275245393,0.482550625410367
176,3,"left",0.00114275245393,0.482550625410367
176,3,"left",0.00114275245393,0.482550625410367
176,3,"left",0.00114275245393,0.482550625410367
176,3,"convection",0.00111464706755588,0.482550625410367
176,3,"draw",0.000995058146588267,0.482550625410367
176,3,"graphic",0.000919973084994242,0.482550625410367
176,3,"visible",0.00081346243619952,0.482550625410367
176,3,"heats",0.000544716152953444,0.482550625410367
176,3,"drawn",0.000315220057188705,0.482550625410367
176,3,"black",0.000224375261179246,0.482550625410367
176,3,"black",0.000224375261179246,0.482550625410367
176,3,"demonstration",0.000202929614536195,0.482550625410367
176,3,"makes",0.000157858766063003,0.482550625410367
176,3,"eventually",7.91528273159337e-05,0.482550625410367
176,3,"roll",6.05597942759585e-05,0.482550625410367
176,3,"transparencies",3.7882191523416e-05,0.482550625410367
176,3,"swirling",9.74312873679842e-06,0.482550625410367
176,3,"chimneys",7.83916187232543e-06,0.482550625410367
176,3,"clouds",2.04972428560806e-06,0.482550625410367
176,3,"smoke",1.86980997540462e-06,0.482550625410367
176,3,"smoke",1.86980997540462e-06,0.482550625410367
176,3,"smoke",1.86980997540462e-06,0.482550625410367
176,3,"smoke",1.86980997540462e-06,0.482550625410367
176,3,"smoke",1.86980997540462e-06,0.482550625410367
176,3,"background",7.01889390149739e-10,0.482550625410367
176,3,"background",7.01889390149739e-10,0.482550625410367
176,3,"path",3.49316361812067e-10,0.482550625410367
176,3,"rectangular",5.0722694227061e-12,0.482550625410367
176,3,"transparency",9.68459289282914e-18,0.482550625410367
176,3,"transparency",9.68459289282914e-18,0.482550625410367
176,3,"transparency",9.68459289282914e-18,0.482550625410367
176,3,"bring",7.23165678247674e-18,0.482550625410367
176,3,"window",2.97629941233014e-21,0.482550625410367
176,3,"sticks",1.92060226284969e-26,0.482550625410367
176,3,"sticks",1.92060226284969e-26,0.482550625410367
176,3,"sticks",1.92060226284969e-26,0.482550625410367
177,11,"candle",0.0162072774202819,0.910277520514936
177,11,"candle",0.0162072774202819,0.910277520514936
177,11,"candle",0.0162072774202819,0.910277520514936
177,11,"candle",0.0162072774202819,0.910277520514936
177,11,"candle",0.0162072774202819,0.910277520514936
177,11,"candle",0.0162072774202819,0.910277520514936
177,11,"candle",0.0162072774202819,0.910277520514936
177,11,"structure",0.0127371818008458,0.910277520514936
177,11,"light",0.0095087827292915,0.910277520514936
177,11,"oxygen",0.00806458938021258,0.910277520514936
177,11,"oxygen",0.00806458938021258,0.910277520514936
177,11,"oxygen",0.00806458938021258,0.910277520514936
177,11,"oxygen",0.00806458938021258,0.910277520514936
177,11,"oxygen",0.00806458938021258,0.910277520514936
177,11,"oxygen",0.00806458938021258,0.910277520514936
177,11,"oxygen",0.00806458938021258,0.910277520514936
177,11,"oxygen",0.00806458938021258,0.910277520514936
177,11,"oxygen",0.00806458938021258,0.910277520514936
177,11,"oxygen",0.00806458938021258,0.910277520514936
177,11,"oxygen",0.00806458938021258,0.910277520514936
177,11,"fire",0.00723071219658816,0.910277520514936
177,11,"fire",0.00723071219658816,0.910277520514936
177,11,"dioxide",0.00722998128461155,0.910277520514936
177,11,"dioxide",0.00722998128461155,0.910277520514936
177,11,"dioxide",0.00722998128461155,0.910277520514936
177,11,"dioxide",0.00722998128461155,0.910277520514936
177,11,"dioxide",0.00722998128461155,0.910277520514936
177,11,"dioxide",0.00722998128461155,0.910277520514936
177,11,"dioxide",0.00722998128461155,0.910277520514936
177,11,"dioxide",0.00722998128461155,0.910277520514936
177,11,"inside",0.00689020550316725,0.910277520514936
177,11,"inside",0.00689020550316725,0.910277520514936
177,11,"carbon",0.00683267059396214,0.910277520514936
177,11,"carbon",0.00683267059396214,0.910277520514936
177,11,"carbon",0.00683267059396214,0.910277520514936
177,11,"carbon",0.00683267059396214,0.910277520514936
177,11,"carbon",0.00683267059396214,0.910277520514936
177,11,"carbon",0.00683267059396214,0.910277520514936
177,11,"carbon",0.00683267059396214,0.910277520514936
177,11,"carbon",0.00683267059396214,0.910277520514936
177,11,"volume",0.00630862421448178,0.910277520514936
177,11,"flame",0.00623251595275148,0.910277520514936
177,11,"middle",0.00597266954619245,0.910277520514936
177,11,"burning",0.00587473064664043,0.910277520514936
177,11,"burning",0.00587473064664043,0.910277520514936
177,11,"burning",0.00587473064664043,0.910277520514936
177,11,"burning",0.00587473064664043,0.910277520514936
177,11,"candles",0.00544505822027088,0.910277520514936
177,11,"candles",0.00544505822027088,0.910277520514936
177,11,"candles",0.00544505822027088,0.910277520514936
177,11,"push",0.00482951859509114,0.910277520514936
177,11,"gas",0.00474027939007969,0.910277520514936
177,11,"gas",0.00474027939007969,0.910277520514936
177,11,"wax",0.00472953949897814,0.910277520514936
177,11,"wax",0.00472953949897814,0.910277520514936
177,11,"wax",0.00472953949897814,0.910277520514936
177,11,"wax",0.00472953949897814,0.910277520514936
177,11,"gases",0.00427009742472957,0.910277520514936
177,11,"experiment",0.003624723770604,0.910277520514936
177,11,"burn",0.00348358828078274,0.910277520514936
177,11,"burn",0.00348358828078274,0.910277520514936
177,11,"time",0.00338204635190501,0.910277520514936
177,11,"jar",0.00322589594912562,0.910277520514936
177,11,"jar",0.00322589594912562,0.910277520514936
177,11,"jar",0.00322589594912562,0.910277520514936
177,11,"jar",0.00322589594912562,0.910277520514936
177,11,"jar",0.00322589594912562,0.910277520514936
177,11,"jar",0.00322589594912562,0.910277520514936
177,11,"jar",0.00322589594912562,0.910277520514936
177,11,"air",0.00319869916933011,0.910277520514936
177,11,"solid",0.00276088967189548,0.910277520514936
177,11,"low",0.00272500985208398,0.910277520514936
177,11,"consumed",0.00246215288569004,0.910277520514936
177,11,"consumed",0.00246215288569004,0.910277520514936
177,11,"burns",0.00245992454447118,0.910277520514936
177,11,"vapor",0.00244567860614123,0.910277520514936
177,11,"vapor",0.00244567860614123,0.910277520514936
177,11,"produced",0.0023884375021316,0.910277520514936
177,11,"produced",0.0023884375021316,0.910277520514936
177,11,"produced",0.0023884375021316,0.910277520514936
177,11,"jumping",0.00213520956061317,0.910277520514936
177,11,"heat",0.00212441084751711,0.910277520514936
177,11,"heat",0.00212441084751711,0.910277520514936
177,11,"heat",0.00212441084751711,0.910277520514936
177,11,"extinguish",0.00176740727190077,0.910277520514936
177,11,"height",0.00174370479009496,0.910277520514936
177,11,"tall",0.00165935837606884,0.910277520514936
177,11,"burnt",0.00162748886874579,0.910277520514936
177,11,"burnt",0.00162748886874579,0.910277520514936
177,11,"burnt",0.00162748886874579,0.910277520514936
177,11,"burnt",0.00162748886874579,0.910277520514936
177,11,"reason",0.00160804500333728,0.910277520514936
177,11,"reason",0.00160804500333728,0.910277520514936
177,11,"reason",0.00160804500333728,0.910277520514936
177,11,"extinguishes",0.0012811257363679,0.910277520514936
177,11,"reduces",0.0012811257363679,0.910277520514936
177,11,"medium",0.00125013980669037,0.910277520514936
177,11,"building",0.0011834054922149,0.910277520514936
177,11,"rising",0.00116243232620824,0.910277520514936
177,11,"amount",0.00114056609868153,0.910277520514936
177,11,"crawl",0.000854083824245268,0.910277520514936
177,11,"crawl",0.000854083824245268,0.910277520514936
177,11,"molecule",0.000854083824245268,0.910277520514936
177,11,"molecule",0.000854083824245268,0.910277520514936
177,11,"tallest",0.000854083824245268,0.910277520514936
177,11,"co2",0.000854083824245268,0.910277520514936
177,11,"hydrocarbon",0.000854083824245268,0.910277520514936
177,11,"absorbing",0.000854083824245268,0.910277520514936
177,11,"catches",0.000854083824245268,0.910277520514936
177,11,"space",0.000854083810930811,0.910277520514936
177,11,"increases",0.00085408182189829,0.910277520514936
177,11,"fresh",0.000839601387589682,0.910277520514936
177,11,"stay",0.000837084391831362,0.910277520514936
177,11,"taking",0.000828201919833551,0.910277520514936
177,11,"pulled",0.000812202090454891,0.910277520514936
177,11,"produces",0.000751438393950649,0.910277520514936
177,11,"hot",0.000707963214192871,0.910277520514936
177,11,"molecules",0.000677038014302346,0.910277520514936
177,11,"molecules",0.000677038014302346,0.910277520514936
177,11,"cover",0.000654831207337023,0.910277520514936
177,11,"loses",0.000517692398028129,0.910277520514936
177,11,"consumes",0.000505311448235902,0.910277520514936
177,11,"watch",0.000477484245790776,0.910277520514936
177,11,"nitrogen",0.000458934988795371,0.910277520514936
177,11,"hotter",0.000427041912122634,0.910277520514936
177,11,"words",0.000427041912122634,0.910277520514936
177,11,"shorter",0.000427041912122634,0.910277520514936
177,11,"pushed",0.000427041912122634,0.910277520514936
177,11,"absorbs",0.000427041912122634,0.910277520514936
177,11,"03",0.000427041912122634,0.910277520514936
177,11,"advisable",0.000427041912122634,0.910277520514936
177,11,"advised",0.000427041912122634,0.910277520514936
177,11,"colder",0.000427041912122634,0.910277520514936
177,11,"denser",0.000427041912122634,0.910277520514936
177,11,"percentage",0.000427041912122634,0.910277520514936
177,11,"starved",0.000427041912122634,0.910277520514936
177,11,"thinking",0.000427041912122634,0.910277520514936
177,11,"stays",0.000427041906565828,0.910277520514936
177,11,"breathe",0.000396502727069042,0.910277520514936
177,11,"liquid",0.000244762534895778,0.910277520514936
177,11,"pressure",9.62569136943301e-05,0.910277520514936
177,11,"plate",1.51414630041633e-08,0.910277520514936
177,11,"water",3.20773422783688e-17,0.910277520514936
177,11,"water",3.20773422783688e-17,0.910277520514936
177,11,"water",3.20773422783688e-17,0.910277520514936
177,11,"water",3.20773422783688e-17,0.910277520514936
177,11,"water",3.20773422783688e-17,0.910277520514936
178,11,"candle",0.0162072774202819,0.997447582185339
178,11,"candle",0.0162072774202819,0.997447582185339
178,11,"candle",0.0162072774202819,0.997447582185339
178,11,"candle",0.0162072774202819,0.997447582185339
178,11,"candle",0.0162072774202819,0.997447582185339
178,11,"candle",0.0162072774202819,0.997447582185339
178,11,"candle",0.0162072774202819,0.997447582185339
178,11,"candle",0.0162072774202819,0.997447582185339
178,11,"candle",0.0162072774202819,0.997447582185339
178,11,"box",0.0109607898506706,0.997447582185339
178,11,"light",0.0095087827292915,0.997447582185339
178,11,"light",0.0095087827292915,0.997447582185339
178,11,"light",0.0095087827292915,0.997447582185339
178,11,"light",0.0095087827292915,0.997447582185339
178,11,"light",0.0095087827292915,0.997447582185339
178,11,"light",0.0095087827292915,0.997447582185339
178,11,"light",0.0095087827292915,0.997447582185339
178,11,"fire",0.00723071219658816,0.997447582185339
178,11,"fire",0.00723071219658816,0.997447582185339
178,11,"fire",0.00723071219658816,0.997447582185339
178,11,"flame",0.00623251595275148,0.997447582185339
178,11,"flame",0.00623251595275148,0.997447582185339
178,11,"flame",0.00623251595275148,0.997447582185339
178,11,"flame",0.00623251595275148,0.997447582185339
178,11,"flame",0.00623251595275148,0.997447582185339
178,11,"flame",0.00623251595275148,0.997447582185339
178,11,"smoke",0.00612181723020891,0.997447582185339
178,11,"smoke",0.00612181723020891,0.997447582185339
178,11,"smoke",0.00612181723020891,0.997447582185339
178,11,"smoke",0.00612181723020891,0.997447582185339
178,11,"burning",0.00587473064664043,0.997447582185339
178,11,"burning",0.00587473064664043,0.997447582185339
178,11,"burning",0.00587473064664043,0.997447582185339
178,11,"matchstick",0.00555153576611415,0.997447582185339
178,11,"matchstick",0.00555153576611415,0.997447582185339
178,11,"matchstick",0.00555153576611415,0.997447582185339
178,11,"candles",0.00544505822027088,0.997447582185339
178,11,"candles",0.00544505822027088,0.997447582185339
178,11,"candles",0.00544505822027088,0.997447582185339
178,11,"candles",0.00544505822027088,0.997447582185339
178,11,"wax",0.00472953949897814,0.997447582185339
178,11,"wax",0.00472953949897814,0.997447582185339
178,11,"wax",0.00472953949897814,0.997447582185339
178,11,"experiment",0.003624723770604,0.997447582185339
178,11,"experiment",0.003624723770604,0.997447582185339
178,11,"time",0.00338204635190501,0.997447582185339
178,11,"time",0.00338204635190501,0.997447582185339
178,11,"time",0.00338204635190501,0.997447582185339
178,11,"india",0.00299588524177212,0.997447582185339
178,11,"playing",0.00275661329962975,0.997447582185339
178,11,"playing",0.00275661329962975,0.997447582185339
178,11,"burns",0.00245992454447118,0.997447582185339
178,11,"burns",0.00245992454447118,0.997447582185339
178,11,"burns",0.00245992454447118,0.997447582185339
178,11,"vapor",0.00244567860614123,0.997447582185339
178,11,"vapor",0.00244567860614123,0.997447582185339
178,11,"vapor",0.00244567860614123,0.997447582185339
178,11,"jumping",0.00213520956061317,0.997447582185339
178,11,"jumping",0.00213520956061317,0.997447582185339
178,11,"jumping",0.00213520956061317,0.997447582185339
178,11,"jumping",0.00213520956061317,0.997447582185339
178,11,"shifting",0.00213520956061317,0.997447582185339
178,11,"shifting",0.00213520956061317,0.997447582185339
178,11,"cotton",0.00213520953375195,0.997447582185339
178,11,"adult",0.00199259531920005,0.997447582185339
178,11,"extinguish",0.00176740727190077,0.997447582185339
178,11,"wick",0.00170790923679377,0.997447582185339
178,11,"wick",0.00170790923679377,0.997447582185339
178,11,"fun",0.0015937673124364,0.997447582185339
178,11,"close",0.0014241173379875,0.997447582185339
178,11,"white",0.00131337018594848,0.997447582185339
178,11,"white",0.00131337018594848,0.997447582185339
178,11,"means",0.00129981246364099,0.997447582185339
178,11,"blow",0.00129029532368399,0.997447582185339
178,11,"blow",0.00129029532368399,0.997447582185339
178,11,"it’s",0.00128353289878318,0.997447582185339
178,11,"extinguished",0.0012811257363679,0.997447582185339
178,11,"extinguished",0.0012811257363679,0.997447582185339
178,11,"match",0.00128112573636778,0.997447582185339
178,11,"action",0.000944825964740004,0.997447582185339
178,11,"support",0.000916955972765471,0.997447582185339
178,11,"send",0.000914589152350866,0.997447582185339
178,11,"hard",0.000895056826386167,0.997447582185339
178,11,"hope",0.000887100662871959,0.997447582185339
178,11,"night",0.000884683609535522,0.997447582185339
178,11,"touches",0.000854083824245268,0.997447582185339
178,11,"touches",0.000854083824245268,0.997447582185339
178,11,"paraffin",0.000854083824245268,0.997447582185339
178,11,"catches",0.000854083824245268,0.997447582185339
178,11,"enjoyed",0.000849834982566057,0.997447582185339
178,11,"game",0.000833832294186546,0.997447582185339
178,11,"moment",0.000799501498066188,0.997447582185339
178,11,"summers",0.000741096202507549,0.997447582185339
178,11,"activity",0.000634857820070545,0.997447582185339
178,11,"happen",0.000611766097260564,0.997447582185339
178,11,"direction",0.000598194807626118,0.997447582185339
178,11,"supervison",0.000556555079734531,0.997447582185339
178,11,"touching",0.000453008744365518,0.997447582185339
178,11,"lead",0.000427041912122634,0.997447582185339
178,11,"lights",0.000427041912122634,0.997447582185339
178,11,"power",0.000427041912122634,0.997447582185339
178,11,"catch",0.000427041912122634,0.997447582185339
178,11,"quickly",0.000427041912122634,0.997447582185339
178,11,"understand",0.000427041912122634,0.997447582185339
178,11,"perform",0.000427041912122634,0.997447582185339
178,11,"fascinating",0.000427041912122634,0.997447582185339
178,11,"cuts",0.000427041912122634,0.997447582185339
178,11,"arvindguptatoys",0.000427041912122634,0.997447582185339
178,11,"automatically",0.000427041912122634,0.997447582185339
178,11,"brings",0.000427041912122634,0.997447582185339
178,11,"comments",0.000427041912122634,0.997447582185339
178,11,"email",0.000427041912122634,0.997447582185339
178,11,"exuding",0.000427041912122634,0.997447582185339
178,11,"gaseous",0.000427041912122634,0.997447582185339
178,11,"hydrocarbons",0.000427041912122634,0.997447582185339
178,11,"miseries",0.000427041912122634,0.997447582185339
178,11,"miss",0.000427041912122634,0.997447582185339
178,11,"vapors",0.000427041912122634,0.997447582185339
178,11,"wrong",0.000427041912122634,0.997447582185339
179,11,"light",0.0095087827292915,0.496112520122891
179,11,"fire",0.00723071219658816,0.496112520122891
179,11,"fire",0.00723071219658816,0.496112520122891
179,11,"flame",0.00623251595275148,0.496112520122891
179,11,"flame",0.00623251595275148,0.496112520122891
179,11,"flame",0.00623251595275148,0.496112520122891
179,11,"matchstick",0.00555153576611415,0.496112520122891
179,11,"base",0.00416892779075222,0.496112520122891
179,11,"base",0.00416892779075222,0.496112520122891
179,11,"time",0.00338204635190501,0.496112520122891
179,11,"air",0.00319869916933011,0.496112520122891
179,11,"air",0.00319869916933011,0.496112520122891
179,11,"air",0.00319869916933011,0.496112520122891
179,11,"turntable",0.00298929338485842,0.496112520122891
179,11,"turntable",0.00298929338485842,0.496112520122891
179,11,"turntable",0.00298929338485842,0.496112520122891
179,11,"turntable",0.00298929338485842,0.496112520122891
179,11,"turntable",0.00298929338485842,0.496112520122891
179,11,"turntable",0.00298929338485842,0.496112520122891
179,11,"turntable",0.00298929338485842,0.496112520122891
179,11,"top",0.00269614849316758,0.496112520122891
179,11,"cotton",0.00213520953375195,0.496112520122891
179,11,"cotton",0.00213520953375195,0.496112520122891
179,11,"cotton",0.00213520953375195,0.496112520122891
179,11,"center",0.00202220121706248,0.496112520122891
179,11,"adult",0.00199259531920005,0.496112520122891
179,11,"tall",0.00165935837606884,0.496112520122891
179,11,"tall",0.00165935837606884,0.496112520122891
179,11,"tall",0.00165935837606884,0.496112520122891
179,11,"reason",0.00160804500333728,0.496112520122891
179,11,"notice",0.00139022195099667,0.496112520122891
179,11,"ball",0.00138940459665522,0.496112520122891
179,11,"taking",0.000828201919833551,0.496112520122891
179,11,"clips",0.000806089456291268,0.496112520122891
179,11,"hot",0.000707963214192871,0.496112520122891
179,11,"happen",0.000611766097260564,0.496112520122891
179,11,"bit",0.000554131715737644,0.496112520122891
179,11,"drawn",0.000507580219053658,0.496112520122891
179,11,"circular",0.000441014537879408,0.496112520122891
179,11,"mesh",0.000438102175449001,0.496112520122891
179,11,"mesh",0.000438102175449001,0.496112520122891
179,11,"clothes",0.000427041912122634,0.496112520122891
179,11,"fires",0.000427041912122633,0.496112520122891
179,11,"leaps",0.000427041912122632,0.496112520122891
179,11,"wow",0.000427041912122632,0.496112520122891
179,11,"tornado",0.000427041912122631,0.496112520122891
179,11,"clamp",0.000427041912122618,0.496112520122891
179,11,"enable",0.000427041912024351,0.496112520122891
179,11,"spectacular",0.000427041899289636,0.496112520122891
179,11,"sky",0.00041172299641781,0.496112520122891
179,11,"pushes",0.000377879346068174,0.496112520122891
179,11,"meter",0.000313881978458569,0.496112520122891
179,11,"chimney",0.000266363838542535,0.496112520122891
179,11,"chimney",0.000266363838542535,0.496112520122891
179,11,"net",0.000218919424121592,0.496112520122891
179,11,"bearing",0.000168855638219538,0.496112520122891
179,11,"bearing",0.000168855638219538,0.496112520122891
179,11,"kerosene",1.94881872773022e-05,0.496112520122891
179,11,"kerosene",1.94881872773022e-05,0.496112520122891
179,11,"fantastic",1.31181901610763e-05,0.496112520122891
179,11,"bowl",2.28718106755342e-07,0.496112520122891
179,11,"bowl",2.28718106755342e-07,0.496112520122891
179,11,"bowl",2.28718106755342e-07,0.496112520122891
179,11,"upwards",7.97433604599052e-09,0.496112520122891
179,11,"heavy",6.6615216407466e-09,0.496112520122891
179,11,"rotate",2.4229507042141e-09,0.496112520122891
179,11,"axle",9.34110688584072e-12,0.496112520122891
179,11,"axle",9.34110688584072e-12,0.496112520122891
179,11,"pour",1.13088330556218e-13,0.496112520122891
179,11,"wire",2.26184935961514e-14,0.496112520122891
179,11,"wire",2.26184935961514e-14,0.496112520122891
179,11,"wire",2.26184935961514e-14,0.496112520122891
179,11,"metal",6.21646082026785e-15,0.496112520122891
179,11,"metal",6.21646082026785e-15,0.496112520122891
179,11,"cold",6.99903066639443e-16,0.496112520122891
179,11,"wooden",2.67240632022575e-16,0.496112520122891
179,11,"wooden",2.67240632022575e-16,0.496112520122891
179,11,"diameter",3.91276391482763e-20,0.496112520122891
179,11,"fast",3.15864131448252e-33,0.496112520122891
179,11,"cylinder",9.8041869113427e-34,0.496112520122891
179,11,"spin",6.73724227437125e-35,0.496112520122891
179,11,"spin",6.73724227437125e-35,0.496112520122891
179,11,"spin",6.73724227437125e-35,0.496112520122891
179,11,"spin",6.73724227437125e-35,0.496112520122891
180,5,"cut",0.0157596761120961,0.740858486704939
180,5,"cut",0.0157596761120961,0.740858486704939
180,5,"cut",0.0157596761120961,0.740858486704939
180,5,"cut",0.0157596761120961,0.740858486704939
180,5,"plastic",0.00692474764726939,0.740858486704939
180,5,"plastic",0.00692474764726939,0.740858486704939
180,5,"plastic",0.00692474764726939,0.740858486704939
180,5,"top",0.00625792994442093,0.740858486704939
180,5,"shape",0.00603290004847916,0.740858486704939
180,5,"base",0.00573207780291679,0.740858486704939
180,5,"base",0.00573207780291679,0.740858486704939
180,5,"rubber",0.00536569705078637,0.740858486704939
180,5,"time",0.00392242251420922,0.740858486704939
180,5,"hold",0.00362564278493929,0.740858486704939
180,5,"ring",0.00337373940455991,0.740858486704939
180,5,"ring",0.00337373940455991,0.740858486704939
180,5,"ring",0.00337373940455991,0.740858486704939
180,5,"ring",0.00337373940455991,0.740858486704939
180,5,"ring",0.00337373940455991,0.740858486704939
180,5,"ring",0.00337373940455991,0.740858486704939
180,5,"inside",0.0033518284090056,0.740858486704939
180,5,"inside",0.0033518284090056,0.740858486704939
180,5,"ready",0.00316530915421761,0.740858486704939
180,5,"mouth",0.00289663356987778,0.740858486704939
180,5,"play",0.00273649323022508,0.740858486704939
180,5,"forward",0.0023687324724022,0.740858486704939
180,5,"smoke",0.00228268524047609,0.740858486704939
180,5,"smoke",0.00228268524047609,0.740858486704939
180,5,"smoke",0.00228268524047609,0.740858486704939
180,5,"smoke",0.00228268524047609,0.740858486704939
180,5,"smoke",0.00228268524047609,0.740858486704939
180,5,"smoke",0.00228268524047609,0.740858486704939
180,5,"smoke",0.00228268524047609,0.740858486704939
180,5,"smoke",0.00228268524047609,0.740858486704939
180,5,"smoke",0.00228268524047609,0.740858486704939
180,5,"rings",0.0021362443649089,0.740858486704939
180,5,"rings",0.0021362443649089,0.740858486704939
180,5,"rings",0.0021362443649089,0.740858486704939
180,5,"rings",0.0021362443649089,0.740858486704939
180,5,"rings",0.0021362443649089,0.740858486704939
180,5,"rings",0.0021362443649089,0.740858486704939
180,5,"rings",0.0021362443649089,0.740858486704939
180,5,"rings",0.0021362443649089,0.740858486704939
180,5,"sticks",0.00188715795883186,0.740858486704939
180,5,"sticks",0.00188715795883186,0.740858486704939
180,5,"sticks",0.00188715795883186,0.740858486704939
180,5,"activity",0.00145674244274656,0.740858486704939
180,5,"pattern",0.00143627355534472,0.740858486704939
180,5,"experiment",0.00141134345033562,0.740858486704939
180,5,"outer",0.00132777028951196,0.740858486704939
180,5,"circles",0.00126995212861091,0.740858486704939
180,5,"circles",0.00126995212861091,0.740858486704939
180,5,"light",0.00116061443148655,0.740858486704939
180,5,"smoking",0.00107358245867569,0.740858486704939
180,5,"smoking",0.00107358245867569,0.740858486704939
180,5,"smoking",0.00107358245867569,0.740858486704939
180,5,"smoking",0.00107358245867569,0.740858486704939
180,5,"fill",0.00101322555841017,0.740858486704939
180,5,"air",0.000980814309591003,0.740858486704939
180,5,"air",0.000980814309591003,0.740858486704939
180,5,"air",0.000980814309591003,0.740858486704939
180,5,"air",0.000980814309591003,0.740858486704939
180,5,"incense",0.000793652026073239,0.740858486704939
180,5,"incense",0.000793652026073239,0.740858486704939
180,5,"incense",0.000793652026073239,0.740858486704939
180,5,"narrow",0.000715729224227373,0.740858486704939
180,5,"membrane",0.00065580840760089,0.740858486704939
180,5,"membrane",0.00065580840760089,0.740858486704939
180,5,"cigarette",0.000536791229337847,0.740858486704939
180,5,"cigarette",0.000536791229337847,0.740858486704939
180,5,"puff",0.000536791229337847,0.740858486704939
180,5,"puff",0.000536791229337847,0.740858486704939
180,5,"animation",0.000536791229337847,0.740858486704939
180,5,"suddenly",0.000512661003508891,0.740858486704939
180,5,"moves",0.000505244114371453,0.740858486704939
180,5,"people",0.000479391918233181,0.740858486704939
180,5,"liter",0.000387904778896386,0.740858486704939
180,5,"stretch",0.000386828050336685,0.740858486704939
180,5,"collapse",0.000275546426968944,0.740858486704939
180,5,"horizontally",0.000268395614668923,0.740858486704939
